model,precision,recall,threshold,average_precision
LASSO_logistic,0.06664265129682997,1.0,0.05064634454011473,0.2626747197560961
LASSO_logistic,0.06666666666666667,1.0,0.05107126599811634,0.2626747197560961
LASSO_logistic,0.06669069935111752,1.0,0.051106237892900155,0.2626747197560961
LASSO_logistic,0.06671474936891453,1.0,0.05168807374353208,0.2626747197560961
LASSO_logistic,0.06673881673881674,1.0,0.05179984897341045,0.2626747197560961
LASSO_logistic,0.06676290147961025,1.0,0.05180867166543058,0.2626747197560961
LASSO_logistic,0.06678700361010831,1.0,0.052190369626644036,0.2626747197560961
LASSO_logistic,0.06681112314915132,1.0,0.052833680063578206,0.2626747197560961
LASSO_logistic,0.06683526011560693,1.0,0.052875043410130704,0.2626747197560961
LASSO_logistic,0.06685941452837008,1.0,0.05311308386712022,0.2626747197560961
LASSO_logistic,0.06688358640636298,1.0,0.053903942823733085,0.2626747197560961
LASSO_logistic,0.06690777576853527,1.0,0.0539721793459046,0.2626747197560961
LASSO_logistic,0.06693198263386396,1.0,0.05398854134041198,0.2626747197560961
LASSO_logistic,0.0669562070213536,1.0,0.05476362027288477,0.2626747197560961
LASSO_logistic,0.0669804489500362,1.0,0.05493839170276262,0.2626747197560961
LASSO_logistic,0.06700470843897138,1.0,0.05571298555814759,0.2626747197560961
LASSO_logistic,0.06702898550724638,1.0,0.05599281558439181,0.2626747197560961
LASSO_logistic,0.06705328017397608,1.0,0.05642312695622441,0.2626747197560961
LASSO_logistic,0.06707759245830312,1.0,0.05650097259039019,0.2626747197560961
LASSO_logistic,0.0671019223793979,1.0,0.05656485178217372,0.2626747197560961
LASSO_logistic,0.06712626995645864,1.0,0.056879444600810354,0.2626747197560961
LASSO_logistic,0.06715063520871144,1.0,0.05733023724606936,0.2626747197560961
LASSO_logistic,0.06717501815541031,1.0,0.05751679031374882,0.2626747197560961
LASSO_logistic,0.06719941881583727,1.0,0.05759300132067162,0.2626747197560961
LASSO_logistic,0.06722383720930232,1.0,0.05774592032438425,0.2626747197560961
LASSO_logistic,0.06724827335514358,1.0,0.057892842721656214,0.2626747197560961
LASSO_logistic,0.06727272727272728,1.0,0.057918824378804364,0.2626747197560961
LASSO_logistic,0.0672971989814478,1.0,0.05804049565774414,0.2626747197560961
LASSO_logistic,0.0673216885007278,1.0,0.05821834205660096,0.2626747197560961
LASSO_logistic,0.0673461958500182,1.0,0.05828250916698942,0.2626747197560961
LASSO_logistic,0.06737072104879825,1.0,0.05839508887598921,0.2626747197560961
LASSO_logistic,0.06739526411657559,1.0,0.05842870518466203,0.2626747197560961
LASSO_logistic,0.0674198250728863,1.0,0.05842958430794094,0.2626747197560961
LASSO_logistic,0.06744440393729494,1.0,0.05846718500788883,0.2626747197560961
LASSO_logistic,0.0674690007293946,1.0,0.05847550722198319,0.2626747197560961
LASSO_logistic,0.067493615468807,1.0,0.059037525858211426,0.2626747197560961
LASSO_logistic,0.06751824817518248,1.0,0.05906280201020568,0.2626747197560961
LASSO_logistic,0.06754289886820007,1.0,0.059676123954610215,0.2626747197560961
LASSO_logistic,0.06756756756756757,1.0,0.05982886250569224,0.2626747197560961
LASSO_logistic,0.06759225429302156,1.0,0.05990840454042669,0.2626747197560961
LASSO_logistic,0.06761695906432749,1.0,0.060342378493531634,0.2626747197560961
LASSO_logistic,0.06764168190127971,1.0,0.06073947059561763,0.2626747197560961
LASSO_logistic,0.06766642282370154,1.0,0.06090946242609785,0.2626747197560961
LASSO_logistic,0.06769118185144529,1.0,0.06118300210562493,0.2626747197560961
LASSO_logistic,0.06771595900439238,1.0,0.06118334938541088,0.2626747197560961
LASSO_logistic,0.06774075430245331,1.0,0.0617664604396028,0.2626747197560961
LASSO_logistic,0.06776556776556776,1.0,0.06185632444700663,0.2626747197560961
LASSO_logistic,0.06779039941370466,1.0,0.06198343630371242,0.2626747197560961
LASSO_logistic,0.06781524926686217,1.0,0.06242312796570908,0.2626747197560961
LASSO_logistic,0.06784011734506784,1.0,0.062451115984801756,0.2626747197560961
LASSO_logistic,0.06786500366837858,1.0,0.0626019182356602,0.2626747197560961
LASSO_logistic,0.06788990825688074,1.0,0.06261600442660739,0.2626747197560961
LASSO_logistic,0.06791483113069016,1.0,0.06276423107083821,0.2626747197560961
LASSO_logistic,0.06793977230995225,1.0,0.06319897738438741,0.2626747197560961
LASSO_logistic,0.06796473181484203,1.0,0.06331246633457581,0.2626747197560961
LASSO_logistic,0.06798970966556413,1.0,0.06341739012261052,0.2626747197560961
LASSO_logistic,0.06801470588235294,1.0,0.06356777906677637,0.2626747197560961
LASSO_logistic,0.0680397204854726,1.0,0.0638561902774482,0.2626747197560961
