model,precision,recall,threshold,average_precision
first_visit_LASSO_logistic,0.016285381930981,1.0,9.610146395954122e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016291698991466253,1.0,9.680427717962499e-05,0.5908208210674911
first_visit_LASSO_logistic,0.01629802095459837,1.0,9.730946074879431e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016304347826086956,1.0,9.868960101577068e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016310679611650485,1.0,9.940687980090811e-05,0.5908208210674911
first_visit_LASSO_logistic,0.016317016317016316,1.0,0.00010007438724632122,0.5908208210674911
first_visit_LASSO_logistic,0.016323357947920714,1.0,0.00010029816516382724,0.5908208210674911
first_visit_LASSO_logistic,0.016329704510108865,1.0,0.000100711238848633,0.5908208210674911
first_visit_LASSO_logistic,0.01633605600933489,1.0,0.00010163279483104546,0.5908208210674911
first_visit_LASSO_logistic,0.01634241245136187,1.0,0.00010163281071228544,0.5908208210674911
first_visit_LASSO_logistic,0.01634877384196185,1.0,0.00010185791264615685,0.5908208210674911
first_visit_LASSO_logistic,0.016355140186915886,1.0,0.00010265912076460634,0.5908208210674911
first_visit_LASSO_logistic,0.016361511492014025,1.0,0.00010302717517126631,0.5908208210674911
first_visit_LASSO_logistic,0.01636788776305534,1.0,0.00010396540331059004,0.5908208210674911
first_visit_LASSO_logistic,0.016374269005847954,1.0,0.00010402651070745889,0.5908208210674911
first_visit_LASSO_logistic,0.01638065522620905,1.0,0.00010479533667212464,0.5908208210674911
first_visit_LASSO_logistic,0.016387046429964885,1.0,0.00010546964592626021,0.5908208210674911
first_visit_LASSO_logistic,0.01639344262295082,1.0,0.00010559687725207656,0.5908208210674911
first_visit_LASSO_logistic,0.016399843811011325,1.0,0.000105775425539566,0.5908208210674911
first_visit_LASSO_logistic,0.01640625,1.0,0.00010631421576597208,0.5908208210674911
first_visit_LASSO_logistic,0.016412661195779603,1.0,0.00010633930438132909,0.5908208210674911
first_visit_LASSO_logistic,0.01641907740422205,1.0,0.0001063964516070876,0.5908208210674911
first_visit_LASSO_logistic,0.016425498631208447,1.0,0.00010723943268236912,0.5908208210674911
first_visit_LASSO_logistic,0.01643192488262911,1.0,0.00010751878103139324,0.5908208210674911
first_visit_LASSO_logistic,0.01643835616438356,1.0,0.00010821058621279434,0.5908208210674911
first_visit_LASSO_logistic,0.01644479248238058,1.0,0.00010826055615206887,0.5908208210674911
first_visit_LASSO_logistic,0.01645123384253819,1.0,0.00010874043011400978,0.5908208210674911
first_visit_LASSO_logistic,0.016457680250783698,1.0,0.00010945968588152536,0.5908208210674911
first_visit_LASSO_logistic,0.016464131713053703,1.0,0.00010949191779004066,0.5908208210674911
first_visit_LASSO_logistic,0.01647058823529412,1.0,0.00011018718901800528,0.5908208210674911
first_visit_LASSO_logistic,0.01647704982346018,1.0,0.00011127188615473294,0.5908208210674911
first_visit_LASSO_logistic,0.016483516483516484,1.0,0.00011306077132672618,0.5908208210674911
first_visit_LASSO_logistic,0.016489988221436984,1.0,0.00011352945729938116,0.5908208210674911
first_visit_LASSO_logistic,0.016496465043205028,1.0,0.00011400645195117494,0.5908208210674911
first_visit_LASSO_logistic,0.016502946954813358,1.0,0.00011459511959150411,0.5908208210674911
first_visit_LASSO_logistic,0.01650943396226415,1.0,0.000115276860947927,0.5908208210674911
first_visit_LASSO_logistic,0.01651592607156901,1.0,0.00011569424830822184,0.5908208210674911
first_visit_LASSO_logistic,0.016522423288749016,1.0,0.00011692776514093099,0.5908208210674911
first_visit_LASSO_logistic,0.01652892561983471,1.0,0.00011777523831940982,0.5908208210674911
first_visit_LASSO_logistic,0.01653543307086614,1.0,0.00011796044963209462,0.5908208210674911
first_visit_LASSO_logistic,0.01654194564789287,1.0,0.00011864943947309941,0.5908208210674911
first_visit_LASSO_logistic,0.016548463356973995,1.0,0.0001210434043546392,0.5908208210674911
first_visit_LASSO_logistic,0.016554986204178165,1.0,0.00012165576630947047,0.5908208210674911
first_visit_LASSO_logistic,0.016561514195583597,1.0,0.00012292290253961935,0.5908208210674911
first_visit_LASSO_logistic,0.016574585635359115,1.0,0.00012409374043483994,0.5908208210674911
first_visit_LASSO_logistic,0.016581129095933674,1.0,0.0001251641461443463,0.5908208210674911
first_visit_LASSO_logistic,0.016587677725118485,1.0,0.00012537061430399976,0.5908208210674911
first_visit_LASSO_logistic,0.016594231529039907,1.0,0.0001261160142490793,0.5908208210674911
first_visit_LASSO_logistic,0.016600790513833993,1.0,0.0001271836283338667,0.5908208210674911
