model,fpr,tpr,threshold,auc
RandomForest,0.02764104505868989,0.21081081081081082,0.4473167386656412,0.8529017468813
RandomForest,0.02764104505868989,0.21621621621621623,0.4470519516235735,0.8529017468813
RandomForest,0.028019689511548655,0.21621621621621623,0.44587171737447784,0.8529017468813
RandomForest,0.028019689511548655,0.22162162162162163,0.4454094249521605,0.8529017468813
RandomForest,0.02839833396440742,0.22162162162162163,0.4445090873313048,0.8529017468813
RandomForest,0.02839833396440742,0.22702702702702704,0.44300536265389456,0.8529017468813
RandomForest,0.02877697841726619,0.22702702702702704,0.4415866317198313,0.8529017468813
RandomForest,0.02877697841726619,0.23243243243243245,0.43953589957662736,0.8529017468813
RandomForest,0.02953426732298372,0.23243243243243245,0.43841607441450714,0.8529017468813
RandomForest,0.02953426732298372,0.23783783783783785,0.43780621050031626,0.8529017468813
RandomForest,0.03029155622870125,0.23783783783783785,0.43632866910972434,0.8529017468813
RandomForest,0.03029155622870125,0.24864864864864866,0.4361580781228384,0.8529017468813
RandomForest,0.03180613404013631,0.24864864864864866,0.43037085024903904,0.8529017468813
RandomForest,0.03180613404013631,0.25405405405405407,0.43018602229876035,0.8529017468813
RandomForest,0.03559257856872397,0.25405405405405407,0.4217415768667318,0.8529017468813
RandomForest,0.03559257856872397,0.2648648648648649,0.420405354594548,0.8529017468813
RandomForest,0.0363498674744415,0.2648648648648649,0.4187126914198452,0.8529017468813
RandomForest,0.0363498674744415,0.2756756756756757,0.41545855863102366,0.8529017468813
RandomForest,0.04051495645588792,0.2756756756756757,0.40661659350535584,0.8529017468813
RandomForest,0.04051495645588792,0.2810810810810811,0.4060731364092314,0.8529017468813
RandomForest,0.040893600908746684,0.2810810810810811,0.4059993058641693,0.8529017468813
RandomForest,0.040893600908746684,0.2864864864864865,0.40482335522764507,0.8529017468813
RandomForest,0.042029534267322984,0.2864864864864865,0.40410773583352705,0.8529017468813
RandomForest,0.042029534267322984,0.2918918918918919,0.40309058311581897,0.8529017468813
RandomForest,0.045058689890193106,0.2918918918918919,0.39716028794834335,0.8529017468813
RandomForest,0.045058689890193106,0.2972972972972973,0.3967771431328377,0.8529017468813
RandomForest,0.046573267701628174,0.2972972972972973,0.394777299857583,0.8529017468813
RandomForest,0.046573267701628174,0.3027027027027027,0.39354934158741756,0.8529017468813
RandomForest,0.047330556607345704,0.3027027027027027,0.39040329691680925,0.8529017468813
RandomForest,0.047330556607345704,0.3081081081081081,0.3901299343231899,0.8529017468813
RandomForest,0.047709201060204466,0.3081081081081081,0.3892598196067048,0.8529017468813
RandomForest,0.047709201060204466,0.31351351351351353,0.3888997563782088,0.8529017468813
RandomForest,0.048845134418780765,0.31351351351351353,0.38756226134718424,0.8529017468813
RandomForest,0.048845134418780765,0.31891891891891894,0.3864833800458287,0.8529017468813
RandomForest,0.054146156758803486,0.31891891891891894,0.37330543071495836,0.8529017468813
RandomForest,0.054146156758803486,0.32432432432432434,0.37253451032916435,0.8529017468813
RandomForest,0.05831124574024991,0.32432432432432434,0.3637752753522068,0.8529017468813
RandomForest,0.05831124574024991,0.32972972972972975,0.3631454439788603,0.8529017468813
RandomForest,0.05906853464596744,0.32972972972972975,0.36250823480666156,0.8529017468813
RandomForest,0.05906853464596744,0.34594594594594597,0.36063736874614916,0.8529017468813
RandomForest,0.05982582355168497,0.34594594594594597,0.3591747523441128,0.8529017468813
RandomForest,0.05982582355168497,0.3567567567567568,0.35885979315301925,0.8529017468813
RandomForest,0.0617190458159788,0.3567567567567568,0.35551868477672405,0.8529017468813
RandomForest,0.0617190458159788,0.3621621621621622,0.35540516947541034,0.8529017468813
RandomForest,0.06399091253313138,0.3621621621621622,0.3531430499285499,0.8529017468813
RandomForest,0.06399091253313138,0.3675675675675676,0.353095676976206,0.8529017468813
RandomForest,0.06626277925028398,0.3675675675675676,0.3510619032160569,0.8529017468813
RandomForest,0.06626277925028398,0.372972972972973,0.349801089740859,0.8529017468813
RandomForest,0.06702006815600152,0.372972972972973,0.34820602243230014,0.8529017468813
RandomForest,0.06702006815600152,0.3891891891891892,0.34754781188552275,0.8529017468813
RandomForest,0.06739871260886028,0.3891891891891892,0.3474397891909087,0.8529017468813
RandomForest,0.06739871260886028,0.3945945945945946,0.34738378458504887,0.8529017468813
RandomForest,0.06891329042029534,0.3945945945945946,0.3451094382612062,0.8529017468813
RandomForest,0.06891329042029534,0.4,0.3450388058318144,0.8529017468813
RandomForest,0.0692919348731541,0.4,0.3446313426818778,0.8529017468813
RandomForest,0.0692919348731541,0.40540540540540543,0.3444882318844241,0.8529017468813
RandomForest,0.0704278682317304,0.40540540540540543,0.3440088445940708,0.8529017468813
